 STICS SELECTED RATES
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19950101_V01.DAT;2
         FIFO mode is OFF    TGS mode is ON       Telemetry mode is Science mode     
 YEAR DOY HR:MIN:SEC          H        He2        He1        BR0        BR1        BR2      FSR12      FSR34      FSR56         O1         O6         07 
 1995  30 17:41:36          0.04       4.07       0.09       0.03       0.02       5.10      23.25     165.80      17.89       0.00       0.00       0.01
 1995  30 18:11:05          0.01       3.65       0.12       0.01       0.01       4.61      22.88     153.27      17.74       0.00       0.00       0.00
 1995  30 18:40:34          0.00       3.41       0.12       0.03       0.02       4.47      22.97     150.97      17.86       0.00       0.01       0.01
 1995  30 19:10:04          0.01       2.67       0.08       0.02       0.01       3.67      22.69     129.96      17.73       0.00       0.00       0.00
 1995  30 19:39:33          0.01       3.53       0.12       0.02       0.02       4.72      22.69     152.89      17.51       0.00       0.00       0.00
 1995  30 20:09:02          0.02       3.18       0.09       0.04       0.03       4.28      22.78     139.91      17.60       0.00       0.00       0.01
 1995  30 20:38:31          0.05       3.86       0.12       0.03       0.02       5.08      23.35     158.64      18.15       0.00       0.00       0.01
 1995  30 21:08:01          0.04       4.23       0.13       0.03       0.02       5.52      23.12     180.68      18.19       0.00       0.00       0.01
 1995  30 21:37:30          0.03       3.92       0.14       0.04       0.02       5.29      23.13     167.10      18.31       0.00       0.00       0.01
 1995  30 22:06:59          0.04       3.71       0.13       0.03       0.03       4.92      22.95     157.63      18.40       0.00       0.00       0.01
 1995  30 22:36:29          0.05       3.23       0.10       0.03       0.02       4.30      22.82     141.42      18.26       0.00       0.00       0.01
 1995  30 23:05:58          0.08       3.17       0.12       0.02       0.01       4.22      22.59     138.93      19.14       0.00       0.00       0.01
 1995  30 23:35:27          0.00       2.80       0.10       0.02       0.02       3.68      22.51     128.72      17.69       0.00       0.00       0.01
 1995  30 23:50:12          0.01       3.21       0.09       0.04       0.02       4.18      22.94     143.48      17.28       0.00       0.00       0.01
 1995  31  0:28:32          0.02       3.31       0.11       0.02       0.02       4.32      23.17     143.20      17.92       0.00       0.00       0.00
 1995  31  0:58:01          0.01       3.64       0.10       0.02       0.02       4.54      22.52     145.56      17.79       0.00       0.00       0.00
 1995  31  1:27:30          0.01       3.65       0.11       0.02       0.01       4.55      22.69     150.76      17.45       0.00       0.00       0.01
 1995  31  1:57:00          0.01       3.96       0.11       0.04       0.02       4.93      22.73     162.48      17.23       0.00       0.00       0.01
 1995  31  2:26:29          0.01       3.91       0.11       0.03       0.02       4.82      22.88     157.14      17.33       0.00       0.00       0.00
 1995  31  2:55:58          0.01       4.16       0.10       0.04       0.02       5.17      22.56     169.57      17.63       0.00       0.01       0.01
 1995  31  3:25:28          0.01       4.54       0.09       0.04       0.01       5.61      22.22     180.23      17.86       0.00       0.00       0.01
 1995  31  3:54:57          0.01       6.02       0.14       0.04       0.03       7.26      22.73     229.81      17.62       0.00       0.00       0.01
 1995  31  4:24:26          0.04       5.89       0.14       0.06       0.03       7.20      22.95     223.46      17.83       0.00       0.01       0.02
 1995  31  4:53:56          0.02       6.01       0.13       0.05       0.03       7.39      22.95     229.27      17.84       0.00       0.00       0.02
 1995  31  5:23:25          0.03       5.81       0.13       0.04       0.03       7.24      22.76     224.38      17.72       0.00       0.00       0.01
 1995  31  5:52:54          0.03       6.11       0.17       0.05       0.03       7.68      22.98     238.19      17.95       0.00       0.00       0.01
 1995  31  6:22:23          0.08       5.97       0.16       0.06       0.03       7.64      22.71     236.91      18.42       0.00       0.01       0.01
 1995  31  6:51:53          0.08       5.77       0.13       0.05       0.03       7.30      22.80     228.81      17.87       0.00       0.00       0.02
 1995  31  7:21:22          0.07       4.75       0.11       0.03       0.03       6.14      22.89     191.56      17.85       0.00       0.00       0.01
 1995  31  7:50:51          0.06       4.59       0.12       0.03       0.02       5.72      22.96     184.59      18.05       0.00       0.00       0.01
 1995  31  8:20:21          0.02       5.45       0.12       0.04       0.03       6.72      22.67     209.19      17.59       0.00       0.00       0.01
 1995  31  8:49:50          0.03       4.68       0.11       0.03       0.02       5.90      22.64     184.39      17.82       0.00       0.00       0.01
 1995  31  9:19:19          0.01       3.71       0.12       0.03       0.01       4.73      22.66     153.71      17.62       0.00       0.00       0.01
 1995  31  9:48:48          0.02       3.40       0.11       0.03       0.02       4.34      22.61     145.05      17.50       0.00       0.00       0.00
 1995  31 10:18:18          0.01       3.44       0.11       0.02       0.02       4.44      22.88     145.60      17.65       0.00       0.00       0.01
 1995  31 10:47:47          0.01       3.02       0.10       0.02       0.02       3.89      22.77     132.19      17.74       0.00       0.00       0.00
 1995  31 11:17:16          0.01       2.53       0.07       0.01       0.01       3.32      22.86     114.44      17.74       0.00       0.00       0.00
 1995  31 11:46:46          0.02       1.99       0.07       0.02       0.02       2.71      22.68     101.12      17.68       0.00       0.00       0.01
 1995  31 12:16:15          0.01       2.19       0.10       0.01       0.01       2.93      22.88     102.99      18.03       0.00       0.00       0.00
 1995  31 12:45:44          0.03       2.24       0.08       0.02       0.01       3.04      22.99     104.17      17.76       0.00       0.00       0.01
 1995  31 13:15:13          0.04       1.91       0.07       0.01       0.01       2.63      22.89      96.34      17.77       0.00       0.00       0.00
 1995  31 13:44:43          0.02       2.17       0.08       0.00       0.01       2.94      22.93     104.65      17.42       0.00       0.00       0.00
 1995  31 14:14:12          0.03       1.96       0.06       0.02       0.01       2.71      22.57      94.24      17.90       0.00       0.00       0.00
 1995  31 14:43:42          0.01       1.42       0.06       0.01       0.02       2.06      22.64      81.12      17.46       0.00       0.00       0.00
 1995  31 15:13:11          0.01       1.21       0.08       0.01       0.01       1.78      22.52      72.50      17.79       0.00       0.00       0.00
 1995  31 15:42:40          0.00       0.72       0.06       0.01       0.01       1.16      22.51      54.25      17.39       0.00       0.00       0.00
 1995  31 16:12:09          0.01       0.69       0.05       0.01       0.01       1.14      22.75      53.78      17.96       0.00       0.00       0.00
 1995  31 16:41:39          0.23       0.81       0.06       0.00       0.01       1.44      23.60      56.36      18.97       0.00       0.00       0.00
 1995  31 17:11:08          0.00       0.69       0.06       0.01       0.01       1.12      22.62      53.81      17.73       0.00       0.00       0.00
 1995  31 17:40:37          0.02       0.66       0.05       0.00       0.01       1.07      22.80      51.00      18.03       0.00       0.00       0.00
 1995  31 18:10:07          0.00       0.50       0.04       0.01       0.01       0.77      22.80      46.23      17.44       0.00       0.00       0.00
 1995  31 18:39:36          0.00       0.44       0.05       0.01       0.00       0.71      22.07      44.90      17.79       0.00       0.00       0.00
 1995  31 19:09:05          0.00       0.79       0.06       0.01       0.00       1.20      22.77      55.98      17.34       0.00       0.00       0.00
 1995  31 19:38:34          0.00       0.73       0.07       0.01       0.01       1.16      22.59      54.93      17.50       0.00       0.00       0.00
 1995  31 20:08:04          0.01       0.62       0.05       0.01       0.01       1.00      22.98      52.01      17.84       0.00       0.00       0.00
 1995  31 20:37:33          0.00       0.63       0.03       0.01       0.01       1.03      22.85      52.26      17.67       0.00       0.00       0.01
 1995  31 21:07:02          0.01       0.54       0.05       0.01       0.01       0.93      22.60      49.67      17.57       0.00       0.00       0.00
 1995  31 21:36:32          0.01       0.41       0.04       0.00       0.00       0.69      22.50      42.90      17.71       0.00       0.00       0.00
 1995  31 22:06:01          0.01       0.44       0.03       0.00       0.00       0.73      22.56      44.40      17.51       0.00       0.00       0.00
 1995  31 22:35:30          0.00       0.50       0.05       0.01       0.01       0.79      22.55      45.52      17.82       0.00       0.00       0.00
 1995  31 23:04:59          0.00       0.46       0.04       0.01       0.01       0.76      22.85      46.17      17.63       0.00       0.00       0.00
 1995  31 23:34:29          0.00       0.51       0.04       0.01       0.01       0.83      22.69      46.67      17.77       0.00       0.00       0.00
 1995  31 23:52:10          0.00       0.53       0.02       0.00       0.00       0.78      22.49      46.04      17.28       0.00       0.00       0.00
